2026-01-06 10:00:20 | INFO     | log:151 | [search_batch_stream] Batch stream search from: test_getUserProfile_2.xlsx
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0115, max=16.8243
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Trạng thái ho so hiện tại của ...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Trạng thái ho so hiện tại của ...' | Doc: getUserProfile | Kiể | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Trạng thái ho so hiện tại của ...' | Scores: {'Tra cứu giao dịch theo trạng thái': 1, 'getUserProfile | Kiểm tra trạng thái hồ sơ khách hàng': 1}
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Hiển thị thông tin nguoi dung đăng ký....' -> 'Hiển thị thông tin nguoi dung đăng ký...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị thông tin nguoi dung đăng ký.] - formatted_query: [Hiển thị thông tin nguoi dung đăng ký] - normalized_query: [Hiển thị thông tin nguoi dung đăng ký]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.7646, max=23.1582
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hiển thị thông tin nguoi dung đăng ký'
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Tên của tôi có bị viet sai trên hệ thống...' -> 'Tên của tôi có bị viet sai trên hệ thống...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tên của tôi có bị viet sai trên hệ thống không?] - formatted_query: [Tên của tôi có bị viet sai trên hệ thống không] - normalized_query: [Tên của tôi có bị viet sai trên hệ thống không]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0565, max=18.0025
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tên của tôi có bị viet sai trê...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tên của tôi có bị viet sai trê...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tên của tôi có bị viet sai trê...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Check cho anh cái ngay sinh xem đúng chư...' -> 'Check cho anh cái ngay sinh xem đúng chư...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Check cho anh cái ngay sinh xem đúng chưa.] - formatted_query: [Check cho anh cái ngay sinh xem đúng chưa] - normalized_query: [Check cho anh cái ngay sinh xem đúng chưa]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=12.2389
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check cho anh cái ngay sinh xe...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check cho anh cái ngay sinh xe...' -> Tra cứu giao dịch chuyển tiền (score=1)
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn biết mình đang để quoc tich gì....' -> 'Tôi muốn biết mình đang để quoc tich gì...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn biết mình đang để quoc tich gì.] - formatted_query: [Tôi muốn biết mình đang để quoc tich gì] - normalized_query: [Tôi muốn biết mình đang để quoc tich gì]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=31.4913
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn biết mình đang để quoc tich gì'
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Xem lại các mục thong tin cơ bản của tớ....' -> 'Xem lại các mục thong tin cơ bản của tớ...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem lại các mục thong tin cơ bản của tớ.] - formatted_query: [Xem lại các mục thong tin cơ bản của tớ] - normalized_query: [Xem lại các mục thong tin cơ bản của tớ]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3147, max=31.4382
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Xem lại các mục thong tin cơ bản của tớ'
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Hồ sơ của mình đang ở trạng thái active ...' -> 'Hồ sơ của mình đang ở trạng thái active ...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hồ sơ của mình đang ở trạng thái active phải không?] - formatted_query: [Hồ sơ của mình đang ở trạng thái active phải không] - normalized_query: [Hồ sơ của mình đang ở trạng thái active phải không]
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0109, max=32.0076
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hồ sơ của mình đang ở trạng th...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trạng thái']
2026-01-06 10:00:33 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hồ sơ của mình đang ở trạng th...' | Doc: getUserProfile | Kiể | Boost: 0.50 | Matched: ['trạng thái', 'active']
2026-01-06 10:00:33 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hồ sơ của mình đang ở trạng th...' -> getUserProfile | Kiểm tra trạn (score=2)
2026-01-06 10:00:33 | DEBUG    | log:153 | [normalize_query] 'Cho chị xem gioi tinh đang lưu trên app....' -> 'Cho chị xem gioi tinh đang lưu trên app...'
2026-01-06 10:00:33 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho chị xem gioi tinh đang lưu trên app.] - formatted_query: [Cho chị xem gioi tinh đang lưu trên app] - normalized_query: [Cho chị xem gioi tinh đang lưu trên app]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=21.3350
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho chị xem gioi tinh đang lưu...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho chị xem gioi tinh đang lưu...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho chị xem gioi tinh đang lưu...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xác nhận danh tinh của mình....' -> 'Tôi muốn xác nhận danh tinh của mình...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xác nhận danh tinh của mình.] - formatted_query: [Tôi muốn xác nhận danh tinh của mình] - normalized_query: [Tôi muốn xác nhận danh tinh của mình]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.6918, max=17.7314
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xác nhận danh tinh củ...' | Doc: Tra cứu giao dịch nh | Boost: 0.25 | Matched: ['nhận']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xác nhận danh tinh củ...' -> Tra cứu giao dịch nhận tiền (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Xem thông tin ca nhan trong mục hồ sơ....' -> 'Xem thông tin ca nhan trong mục hồ sơ...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem thông tin ca nhan trong mục hồ sơ.] - formatted_query: [Xem thông tin ca nhan trong mục hồ sơ] - normalized_query: [Xem thông tin ca nhan trong mục hồ sơ]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3348, max=29.3724
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem thông tin ca nhan trong mụ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trong']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem thông tin ca nhan trong mụ...' -> getTransactionList | Tra cứu g (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Tra cứu ngày tháng nam sinh của chủ tài ...' -> 'Tra cứu ngày tháng nam sinh của chủ tài ...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu ngày tháng nam sinh của chủ tài khoản.] - formatted_query: [Tra cứu ngày tháng nam sinh của chủ tài khoản] - normalized_query: [Tra cứu ngày tháng nam sinh của chủ tài khoản]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2931, max=11.8471
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu ngày tháng nam sinh củ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['tài khoản']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu ngày tháng nam sinh củ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['ngày', 'tháng']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu ngày tháng nam sinh củ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['tài khoản']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu ngày tháng nam sinh củ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['ngày', 'tháng']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu ngày tháng nam sinh củ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['nam']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Tra cứu ngày tháng nam sinh củ...' | Scores: {'Tra cứu lịch sử giao dịch theo số tài khoản': 1, 'Tra cứu lịch sử giao dịch theo khoảng thời gian': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tài khoản nguồn': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 2, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra lại họ tên cua toi trên databas...' -> 'Kiểm tra lại họ tên cua toi trên databas...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra lại họ tên cua toi trên database.] - formatted_query: [Kiểm tra lại họ tên cua toi trên database] - normalized_query: [Kiểm tra lại họ tên cua toi trên database]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=13.5785
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra lại họ tên cua toi tr...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra lại họ tên cua toi tr...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra lại họ tên cua toi tr...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['họ tên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Kiểm tra lại họ tên cua toi tr...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Cho mình xem hồ sơ ca nhan một lát....' -> 'Cho mình xem hồ sơ ca nhan một lát...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho mình xem hồ sơ ca nhan một lát.] - formatted_query: [Cho mình xem hồ sơ ca nhan một lát] - normalized_query: [Cho mình xem hồ sơ ca nhan một lát]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0202, max=27.0304
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho mình xem hồ sơ ca nhan một lát'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Hệ thống đang lưu ten mình là gì thế?...' -> 'Hệ thống đang lưu ten mình là gì thế...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hệ thống đang lưu ten mình là gì thế?] - formatted_query: [Hệ thống đang lưu ten mình là gì thế] - normalized_query: [Hệ thống đang lưu ten mình là gì thế]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0658, max=35.8047
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hệ thống đang lưu ten mình là gì thế'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Ngày sinh nhật của tớ có đúng thong tin ...' -> 'Ngày sinh nhật của tớ có đúng thong tin ...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Ngày sinh nhật của tớ có đúng thong tin không?] - formatted_query: [Ngày sinh nhật của tớ có đúng thong tin không] - normalized_query: [Ngày sinh nhật của tớ có đúng thong tin không]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1733, max=12.3031
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh nhật của tớ có đúng ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh nhật của tớ có đúng ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh nhật của tớ có đúng ...' | Doc: getUserProfile | Tra | Boost: 0.50 | Matched: ['ngày sinh', 'sinh nhật']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Ngày sinh nhật của tớ có đúng ...' -> getUserProfile | Tra cứu thông (score=2)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Xem giới tính và quoc tich của tôi....' -> 'Xem giới tính và quoc tich của tôi...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem giới tính và quoc tich của tôi.] - formatted_query: [Xem giới tính và quoc tich của tôi] - normalized_query: [Xem giới tính và quoc tich của tôi]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=29.5598
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem giới tính và quoc tich của...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['giới tính']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem giới tính và quoc tich của...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Cho em biết thông tin dinh danh của em....' -> 'Cho em biết thông tin dinh danh của em...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho em biết thông tin dinh danh của em.] - formatted_query: [Cho em biết thông tin dinh danh của em] - normalized_query: [Cho em biết thông tin dinh danh của em]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.7249
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho em biết thông tin dinh danh của em'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Tra cứu họ tên khách hàng ca nhan....' -> 'Tra cứu họ tên khách hàng ca nhan...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu họ tên khách hàng ca nhan.] - formatted_query: [Tra cứu họ tên khách hàng ca nhan] - normalized_query: [Tra cứu họ tên khách hàng ca nhan]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.4698, max=20.5112
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tra cứu họ tên khách hàng ca n...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['họ tên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tra cứu họ tên khách hàng ca n...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Check giúp chị xem gioi tinh là gì nhé....' -> 'Check giúp chị xem gioi tinh là gì nhé...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Check giúp chị xem gioi tinh là gì nhé.] - formatted_query: [Check giúp chị xem gioi tinh là gì nhé] - normalized_query: [Check giúp chị xem gioi tinh là gì nhé]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=25.8559
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Check giúp chị xem gioi tinh l...' | Doc: Tra cứu giao dịch ch | Boost: 0.25 | Matched: ['ck']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Check giúp chị xem gioi tinh l...' -> Tra cứu giao dịch chuyển tiền (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn biết ngay sinh của mình đang lư...' -> 'Tôi muốn biết ngay sinh của mình đang lư...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn biết ngay sinh của mình đang lưu ntn.] - formatted_query: [Tôi muốn biết ngay sinh của mình đang lưu ntn] - normalized_query: [Tôi muốn biết ngay sinh của mình đang lưu ntn]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=24.0545
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn biết ngay sinh của mình đang lưu ntn'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Hiển thị dữ liệu ca nhan cơ bản của tôi....' -> 'Hiển thị dữ liệu ca nhan cơ bản của tôi...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị dữ liệu ca nhan cơ bản của tôi.] - formatted_query: [Hiển thị dữ liệu ca nhan cơ bản của tôi] - normalized_query: [Hiển thị dữ liệu ca nhan cơ bản của tôi]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0504, max=37.2816
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Hiển thị dữ liệu ca nhan cơ bản của tôi'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Xem lại tên và ngay tháng năm sinh....' -> 'Xem lại tên và ngay tháng năm sinh...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem lại tên và ngay tháng năm sinh.] - formatted_query: [Xem lại tên và ngay tháng năm sinh] - normalized_query: [Xem lại tên và ngay tháng năm sinh]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=28.5728
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lại tên và ngay tháng năm ...' | Doc: Tra cứu lịch sử giao | Boost: 0.50 | Matched: ['tháng', 'năm']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem lại tên và ngay tháng năm ...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['tháng', 'năm']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Xem lại tên và ngay tháng năm ...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 2, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 2}
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Thông tin hồ sơ cua minh đang như thế nà...' -> 'Thông tin hồ sơ cua minh đang như thế nà...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin hồ sơ cua minh đang như thế nào?] - formatted_query: [Thông tin hồ sơ cua minh đang như thế nào] - normalized_query: [Thông tin hồ sơ cua minh đang như thế nào]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3348, max=37.3682
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thông tin hồ sơ cua minh đang như thế nào'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Quốc tịch của tôi là Viet Nam đúng không...' -> 'Quốc tịch của tôi là viet nam đúng không...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Quốc tịch của tôi là Viet Nam đúng không?] - formatted_query: [Quốc tịch của tôi là viet nam đúng không] - normalized_query: [Quốc tịch của tôi là viet nam đúng không]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=15.5771
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Quốc tịch của tôi là viet nam ...' | Doc: getUserProfile | Tra | Boost: 0.50 | Matched: ['nam', 'quốc tịch']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Quốc tịch của tôi là viet nam ...' -> getUserProfile | Tra cứu thông (score=2)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra thông tin khach hang cơ bản....' -> 'Kiểm tra thông tin khach hang cơ bản...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra thông tin khach hang cơ bản.] - formatted_query: [Kiểm tra thông tin khach hang cơ bản] - normalized_query: [Kiểm tra thông tin khach hang cơ bản]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2456, max=37.1990
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Kiểm tra thông tin khach hang cơ bản'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Cho mình xem tt cn của mình nhé....' -> 'Cho mình xem tt cn của mình nhé...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho mình xem tt cn của mình nhé.] - formatted_query: [Cho mình xem tt cn của mình nhé] - normalized_query: [Cho mình xem tt cn của mình nhé]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=8.0352
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Cho mình xem tt cn của mình nhé'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Bạn có thể kt ns của tôi được không?...' -> 'Bạn có thể kt ns của tôi được không...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Bạn có thể kt ns của tôi được không?] - formatted_query: [Bạn có thể kt ns của tôi được không] - normalized_query: [Bạn có thể kt ns của tôi được không]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=7.8292
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Bạn có thể kt ns của tôi được không'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xn q tịch trong hồ sơ....' -> 'Tôi muốn xn q tịch trong hồ sơ...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xn q tịch trong hồ sơ.] - formatted_query: [Tôi muốn xn q tịch trong hồ sơ] - normalized_query: [Tôi muốn xn q tịch trong hồ sơ]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0111, max=16.3407
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xn q tịch trong hồ sơ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trong']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xn q tịch trong hồ sơ...' -> getTransactionList | Tra cứu g (score=1)
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Vui lòng hiển thị tt đk của khách hàng....' -> 'Vui lòng hiển thị tt đk của khách hàng...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Vui lòng hiển thị tt đk của khách hàng.] - formatted_query: [Vui lòng hiển thị tt đk của khách hàng] - normalized_query: [Vui lòng hiển thị tt đk của khách hàng]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=11.5584
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Vui lòng hiển thị tt đk của khách hàng'
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Cho anh xem hs cn trên hệ thống....' -> 'Cho anh xem hs cn trên hệ thống...'
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho anh xem hs cn trên hệ thống.] - formatted_query: [Cho anh xem hs cn trên hệ thống] - normalized_query: [Cho anh xem hs cn trên hệ thống]
2026-01-06 10:00:34 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1049, max=13.3388
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho anh xem hs cn trên hệ thốn...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho anh xem hs cn trên hệ thốn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:34 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho anh xem hs cn trên hệ thốn...' | Scores: {'Tra cứu giao dịch theo số tiền': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo số tiền hoặc hạn mức': 1}
2026-01-06 10:00:34 | DEBUG    | log:153 | [normalize_query] 'Em ơi kt g tính của khách hàng giúp anh....' -> 'Em ơi kt g tính của khách hàng giúp anh...'
